     peaks (eV)      intensity
        8.61209     0.00862853
        8.62709     0.00875239
        8.64209     0.00889164
        8.65709     0.00904661
        8.67209     0.00921751
        8.68709     0.00940438
        8.70209     0.00960705
        8.71709     0.00982507
        8.73209      0.0100577
        8.74709      0.0103037
        8.76209      0.0105614
        8.77709      0.0108286
        8.79209      0.0111025
        8.80709      0.0113795
        8.82209      0.0116556
        8.83709      0.0119264
        8.85209       0.012187
        8.86709      0.0124327
        8.88209      0.0126592
        8.89709      0.0128628
        8.91209      0.0130411
        8.92709       0.013193
        8.94209       0.013319
        8.95709      0.0134212
        8.97209      0.0135032
        8.98709      0.0135696
        9.00209      0.0136258
        9.01709      0.0136777
        9.03209       0.013731
        9.04709      0.0137915
        9.06209      0.0138642
        9.07709      0.0139538
        9.09209      0.0140642
        9.10709      0.0141987
        9.12209        0.01436
        9.13709      0.0145504
        9.15209      0.0147712
        9.16709      0.0150238
        9.18209      0.0153085
        9.19709      0.0156255
        9.21209      0.0159741
        9.22709      0.0163532
        9.24209      0.0167608
        9.25709      0.0171941
        9.27209      0.0176495
        9.28709      0.0181226
        9.30209       0.018608
        9.31709      0.0190999
        9.33209      0.0195921
        9.34709      0.0200785
        9.36209      0.0205534
        9.37709      0.0210127
        9.39209      0.0214535
        9.40709      0.0218752
        9.42209      0.0222795
        9.43709      0.0226706
        9.45209      0.0230543
        9.46709      0.0234385
        9.48209      0.0238317
        9.49709      0.0242432
        9.51209      0.0246819
        9.52709      0.0251557
        9.54209      0.0256716
        9.55709      0.0262346
        9.57209      0.0268479
        9.58709      0.0275122
        9.60209      0.0282258
        9.61709      0.0289839
        9.63209      0.0297787
        9.64709      0.0305991
        9.66209      0.0314304
        9.67709       0.032255
        9.69209      0.0330525
        9.70709      0.0338003
        9.72209      0.0344751
        9.73709      0.0350545
        9.75209      0.0355183
        9.76709      0.0358505
        9.78209      0.0360412
        9.79709       0.036087
        9.81209      0.0359917
        9.82709      0.0357661
        9.84209      0.0354266
        9.85709      0.0349938
        9.87209      0.0344909
        9.88709      0.0339419
        9.90209        0.03337
        9.91709      0.0327968
        9.93209      0.0322412
        9.94709      0.0317195
        9.96209      0.0312449
        9.97709      0.0308279
        9.99209      0.0304766
        10.0071       0.030197
        10.0221       0.029993
        10.0371      0.0298672
        10.0521      0.0298208
        10.0671      0.0298541
        10.0821      0.0299659
        10.0971      0.0301544
        10.1121      0.0304165
        10.1271      0.0307479
        10.1421      0.0311433
        10.1571      0.0315955
        10.1721      0.0320961
        10.1871      0.0326351
        10.2021      0.0332008
        10.2171      0.0337807
        10.2321      0.0343612
        10.2471       0.034929
        10.2621      0.0354717
        10.2771       0.035979
        10.2921      0.0364433
        10.3071      0.0368611
        10.3221      0.0372328
        10.3371      0.0375634
        10.3521      0.0378618
        10.3671        0.03814
        10.3821      0.0384122
        10.3971      0.0386941
        10.4121       0.039001
        10.4271      0.0393476
        10.4421      0.0397473
        10.4571      0.0402111
        10.4721      0.0407477
        10.4871      0.0413631
        10.5021      0.0420606
        10.5171      0.0428401
        10.5321      0.0436985
        10.5471      0.0446294
        10.5621      0.0456226
        10.5771      0.0466645
        10.5921      0.0477383
        10.6071       0.048824
        10.6221      0.0498995
        10.6371      0.0509416
        10.6521      0.0519277
        10.6671      0.0528375
        10.6821      0.0536546
        10.6971      0.0543687
        10.7121      0.0549766
        10.7271      0.0554826
        10.7421      0.0558988
        10.7571      0.0562436
        10.7721      0.0565408
        10.7871      0.0568173
        10.8021       0.057102
        10.8171      0.0574234
        10.8321      0.0578091
        10.8471      0.0582845
        10.8621      0.0588725
        10.8771      0.0595936
        10.8921      0.0604657
        10.9071      0.0615043
        10.9221      0.0627234
        10.9371       0.064135
        10.9521      0.0657496
        10.9671      0.0675768
        10.9821      0.0696246
        10.9971      0.0718997
        11.0121       0.074407
        11.0271      0.0771492
        11.0421      0.0801262
        11.0571      0.0833344
        11.0721      0.0867653
        11.0871      0.0904052
        11.1021      0.0942335
        11.1171      0.0982224
        11.1321       0.102336
        11.1471       0.106532
        11.1621       0.110758
        11.1771       0.114962
        11.1921       0.119085
        11.2071       0.123074
        11.2221       0.126883
        11.2371       0.130475
        11.2521       0.133832
        11.2671       0.136953
        11.2821       0.139857
        11.2971       0.142579
        11.3121       0.145167
        11.3271       0.147675
        11.3421       0.150161
        11.3571       0.152674
        11.3721        0.15525
        11.3871       0.157908
        11.4021       0.160643
        11.4171       0.163429
        11.4321        0.16621
        11.4471       0.168909
        11.4621       0.171424
        11.4771        0.17364
        11.4921       0.175434
        11.5071       0.176686
        11.5221       0.177288
        11.5371       0.177156
        11.5521       0.176239
        11.5671       0.174525
        11.5821        0.17204
        11.5971       0.168851
        11.6121       0.165051
        11.6271       0.160758
        11.6421       0.156101
        11.6571        0.15121
        11.6721       0.146209
        11.6871       0.141212
        11.7021       0.136315
        11.7171       0.131597
        11.7321       0.127121
        11.7471       0.122931
        11.7621       0.119055
        11.7771       0.115508
        11.7921       0.112291
        11.8071       0.109394
        11.8221       0.106797
        11.8371       0.104471
        11.8521       0.102378
        11.8671       0.100473
        11.8821      0.0987074
        11.8971      0.0970267
        11.9121      0.0953775
        11.9271      0.0937085
        11.9421       0.091974
        11.9571      0.0901371
        11.9721      0.0881724
        11.9871      0.0860674
        12.0021      0.0838227
        12.0171      0.0814512
        12.0321      0.0789755
        12.0471      0.0764255
        12.0621      0.0738348
        12.0771      0.0712381
        12.0921      0.0686689
        12.1071       0.066157
        12.1221      0.0637283
        12.1371      0.0614038
        12.1521      0.0591994
        12.1671      0.0571269
        12.1821      0.0551937
        12.1971       0.053404
        12.2121      0.0517588
        12.2271      0.0502567
        12.2421      0.0488941
        12.2571      0.0476655
        12.2721      0.0465636
        12.2871      0.0455796
        12.3021      0.0447028
        12.3171       0.043921
        12.3321      0.0432201
        12.3471      0.0425846
        12.3621      0.0419979
        12.3771      0.0414423
        12.3921         0.0409
        12.4071      0.0403541
        12.4221      0.0397892
        12.4371      0.0391929
        12.4521      0.0385561
        12.4671      0.0378744
        12.4821      0.0371473
        12.4971       0.036379
        12.5121      0.0355769
        12.5271      0.0347515
        12.5421      0.0339144
        12.5571      0.0330783
        12.5721      0.0322554
        12.5871      0.0314567
        12.6021      0.0306921
        12.6171      0.0299695
        12.6321      0.0292953
        12.6471      0.0286738
        12.6621      0.0281076
        12.6771      0.0275978
        12.6921      0.0271438
        12.7071      0.0267436
        12.7221      0.0263937
        12.7371      0.0260892
        12.7521      0.0258236
        12.7671      0.0255893
        12.7821      0.0253773
        12.7971      0.0251776
        12.8121      0.0249795
        12.8271      0.0247724
        12.8421       0.024546
        12.8571      0.0242912
        12.8721      0.0240008
        12.8871      0.0236702
        12.9021      0.0232975
        12.9171      0.0228836
        12.9321      0.0224324
        12.9471      0.0219497
        12.9621       0.021443
        12.9771       0.020921
        12.9921      0.0203921
        13.0071      0.0198648
        13.0221      0.0193465
        13.0371       0.018844
        13.0521      0.0183626
        13.0671      0.0179066
        13.0821      0.0174792
        13.0971      0.0170826
        13.1121      0.0167181
        13.1271      0.0163861
        13.1421      0.0160865
        13.1571      0.0158182
        13.1721        0.01558
        13.1871      0.0153695
        13.2021      0.0151842
        13.2171      0.0150205
        13.2321      0.0148746
        13.2471      0.0147419
        13.2621      0.0146172
        13.2771      0.0144952
        13.2921      0.0143702
        13.3071      0.0142369
        13.3221      0.0140904
        13.3371      0.0139266
        13.3521      0.0137425
        13.3671      0.0135368
        13.3821      0.0133092
        13.3971      0.0130613
        13.4121      0.0127956
        13.4271      0.0125156
        13.4421      0.0122254
        13.4571      0.0119293
        13.4721      0.0116315
        13.4871      0.0113359
        13.5021      0.0110459
        13.5171      0.0107645
        13.5321       0.010494
        13.5471      0.0102362
        13.5621     0.00999235
        13.5771     0.00976344
        13.5921     0.00955001
        13.6071     0.00935236
        13.6221     0.00917057
        13.6371     0.00900457
        13.6521     0.00885417
        13.6671     0.00871905
        13.6821     0.00859885
        13.6971     0.00849308
        13.7121     0.00840122
        13.7271     0.00832258
        13.7421      0.0082564
        13.7571     0.00820172
        13.7721     0.00815741
        13.7871      0.0081221
        13.8021     0.00809416
        13.8171     0.00807169
        13.8321     0.00805253
        13.8471     0.00803427
        13.8621     0.00801438
        13.8771     0.00799026
        13.8921     0.00795941
        13.9071     0.00791965
        13.9221     0.00786921
        13.9371     0.00780698
        13.9521     0.00773252
        13.9671     0.00764614
        13.9821     0.00754888
        13.9971     0.00744232
        14.0121     0.00732852
        14.0271     0.00720976
        14.0421     0.00708841
        14.0571     0.00696679
        14.0721       0.006847
        14.0871     0.00673092
        14.1021     0.00662012
        14.1171     0.00651587
        14.1321     0.00641915
        14.1471     0.00633068
        14.1621     0.00625094
        14.1771     0.00618017
        14.1921     0.00611844
        14.2071     0.00606563
        14.2221     0.00602141
        14.2371      0.0059853
        14.2521     0.00595661
        14.2671     0.00593445
        14.2821     0.00591769
        14.2971       0.005905
        14.3121     0.00589485
        14.3271      0.0058855
        14.3421     0.00587511
        14.3571     0.00586178
        14.3721     0.00584369
        14.3871     0.00581922
        14.4021     0.00578706
        14.4171     0.00574635
        14.4321     0.00569673
        14.4471     0.00563839
        14.4621       0.005572
        14.4771      0.0054987
        14.4921     0.00541992
        14.5071      0.0053373
        14.5221     0.00525253
        14.5371     0.00516726
        14.5521     0.00508303
        14.5671     0.00500119
        14.5821     0.00492291
        14.5971     0.00484913
        14.6121     0.00478062
        14.6271     0.00471797
        14.6421     0.00466163
        14.6571     0.00461194
        14.6721     0.00456915
        14.6871     0.00453342
        14.7021     0.00450488
        14.7171     0.00448363
        14.7321     0.00446971
        14.7471     0.00446316
        14.7621     0.00446399
        14.7771     0.00447216
        14.7921     0.00448759
        14.8071     0.00451014
        14.8221     0.00453958
        14.8371     0.00457555
        14.8521     0.00461757
        14.8671     0.00466495
        14.8821     0.00471678
        14.8971     0.00477193
        14.9121     0.00482896
        14.9271     0.00488618
        14.9421     0.00494166
        14.9571     0.00499326
        14.9721     0.00503876
        14.9871     0.00507597
        15.0021      0.0051029
        15.0171     0.00511793
        15.0321     0.00511995
        15.0471     0.00510849
        15.0621     0.00508375
        15.0771     0.00504662
        15.0921     0.00499855
        15.1071     0.00494148
        15.1221      0.0048776
        15.1371     0.00480922
        15.1521     0.00473864
        15.1671     0.00466798
        15.1821     0.00459914
        15.1971     0.00453373
        15.2121     0.00447304
        15.2271     0.00441808
        15.2421     0.00436953
        15.2571     0.00432782
        15.2721      0.0042931
        15.2871     0.00426528
        15.3021     0.00424403
        15.3171     0.00422876
        15.3321     0.00421867
        15.3471     0.00421271
        15.3621      0.0042096
        15.3771      0.0042079
        15.3921       0.004206
        15.4071     0.00420222
        15.4221     0.00419488
        15.4371     0.00418245
        15.4521     0.00416364
        15.4671     0.00413749
        15.4821     0.00410349
        15.4971     0.00406161
        15.5121     0.00401225
        15.5271     0.00395627
        15.5421     0.00389482
        15.5571     0.00382928
        15.5721     0.00376111
        15.5871     0.00369177
        15.6021     0.00362265
        15.6171     0.00355498
        15.6321      0.0034898
        15.6471       0.003428
        15.6621     0.00337024
        15.6771     0.00331704
        15.6921     0.00326876
        15.7071     0.00322562
        15.7221     0.00318771
        15.7371     0.00315504
        15.7521      0.0031275
        15.7671      0.0031049
        15.7821     0.00308695
        15.7971     0.00307325
        15.8121     0.00306329
        15.8271     0.00305647
        15.8421     0.00305206
        15.8571     0.00304919
        15.8721     0.00304693
        15.8871     0.00304426
        15.9021     0.00304013
        15.9171     0.00303353
        15.9321     0.00302352
        15.9471     0.00300936
        15.9621     0.00299051
        15.9771     0.00296673
        15.9921     0.00293806
        16.0071     0.00290482
        16.0221     0.00286758
        16.0371     0.00282709
        16.0521     0.00278422
        16.0671     0.00273988
        16.0821     0.00269497
        16.0971     0.00265032
        16.1121     0.00260669
        16.1271     0.00256469
        16.1421     0.00252484
        16.1571     0.00248756
        16.1721     0.00245314
        16.1871     0.00242181
        16.2021     0.00239369
        16.2171     0.00236887
        16.2321     0.00234737
        16.2471     0.00232915
        16.2621     0.00231414
        16.2771     0.00230222
        16.2921     0.00229319
        16.3071     0.00228684
        16.3221     0.00228287
        16.3371     0.00228093
        16.3521     0.00228057
        16.3671     0.00228129
        16.3821     0.00228252
        16.3971     0.00228363
        16.4121     0.00228397
        16.4271     0.00228288
        16.4421     0.00227975
        16.4571     0.00227408
        16.4721     0.00226546
        16.4871      0.0022537
        16.5021     0.00223875
        16.5171     0.00222077
        16.5321      0.0022001
        16.5471     0.00217719
        16.5621     0.00215259
        16.5771     0.00212691
        16.5921     0.00210075
        16.6071     0.00207469
        16.6221     0.00204925
        16.6371     0.00202489
        16.6521     0.00200199
        16.6671     0.00198087
        16.6821     0.00196177
        16.6971      0.0019449
        16.7121      0.0019304
        16.7271     0.00191837
        16.7421      0.0019089
        16.7571     0.00190204
        16.7721     0.00189781
        16.7871     0.00189624
        16.8021     0.00189732
        16.8171     0.00190103
        16.8321      0.0019073
        16.8471     0.00191607
        16.8621     0.00192721
        16.8771     0.00194055
        16.8921     0.00195585
        16.9071     0.00197282
        16.9221     0.00199107
        16.9371     0.00201012
        16.9521     0.00202942
        16.9671     0.00204833
        16.9821     0.00206616
        16.9971     0.00208218
        17.0121     0.00209571
        17.0271     0.00210609
        17.0421     0.00211284
        17.0571     0.00211562
        17.0721      0.0021143
        17.0871     0.00210898
        17.1021     0.00209999
        17.1171     0.00208783
        17.1321     0.00207315
        17.1471     0.00205669
        17.1621     0.00203924
        17.1771     0.00202154
        17.1921     0.00200433
        17.2071     0.00198824
        17.2221     0.00197381
        17.2371     0.00196149
        17.2521     0.00195164
        17.2671     0.00194452
        17.2821     0.00194029
        17.2971     0.00193904
        17.3121     0.00194077
        17.3271     0.00194539
        17.3421     0.00195272
        17.3571      0.0019625
        17.3721     0.00197434
        17.3871     0.00198778
        17.4021      0.0020022
        17.4171     0.00201693
        17.4321     0.00203118
        17.4471      0.0020441
        17.4621     0.00205483
        17.4771     0.00206255
        17.4921     0.00206653
        17.5071     0.00206618
        17.5221     0.00206113
        17.5371     0.00205128
        17.5521     0.00203673
        17.5671     0.00201788
        17.5821     0.00199528
        17.5971     0.00196965
        17.6121      0.0019418
        17.6271     0.00191256
        17.6421     0.00188272
        17.6571     0.00185303
        17.6721     0.00182415
        17.6871     0.00179661
        17.7021      0.0017709
        17.7171     0.00174735
        17.7321     0.00172626
        17.7471     0.00170784
        17.7621     0.00169223
        17.7771     0.00167954
        17.7921     0.00166982
        17.8071     0.00166312
        17.8221     0.00165942
        17.8371     0.00165872
        17.8521     0.00166094
        17.8671     0.00166602
        17.8821     0.00167382
        17.8971     0.00168417
        17.9121     0.00169684
        17.9271     0.00171154
        17.9421     0.00172788
        17.9571      0.0017454
        17.9721     0.00176356
        17.9871      0.0017817
        18.0021     0.00179913
        18.0171     0.00181511
        18.0321     0.00182888
        18.0471     0.00183974
        18.0621     0.00184711
        18.0771     0.00185054
        18.0921     0.00184979
        18.1071     0.00184487
        18.1221     0.00183599
        18.1371     0.00182357
        18.1521      0.0018082
        18.1671      0.0017906
        18.1821     0.00177153
        18.1971     0.00175176
        18.2121     0.00173202
        18.2271     0.00171298
        18.2421     0.00169518
        18.2571     0.00167909
        18.2721     0.00166506
        18.2871     0.00165332
        18.3021     0.00164401
        18.3171     0.00163716
        18.3321      0.0016327
        18.3471     0.00163045
        18.3621     0.00163013
        18.3771     0.00163137
        18.3921      0.0016337
        18.4071     0.00163655
        18.4221     0.00163928
        18.4371     0.00164122
        18.4521     0.00164166
        18.4671     0.00163993
        18.4821     0.00163543
        18.4971     0.00162771
        18.5121     0.00161645
        18.5271     0.00160155
        18.5421      0.0015831
        18.5571     0.00156136
        18.5721     0.00153676
        18.5871     0.00150983
        18.6021     0.00148117
        18.6171     0.00145138
        18.6321     0.00142104
        18.6471      0.0013907
        18.6621     0.00136081
        18.6771     0.00133175
        18.6921     0.00130384
        18.7071     0.00127731
        18.7221     0.00125233
        18.7371     0.00122902
        18.7521     0.00120745
        18.7671     0.00118766
        18.7821     0.00116966
        18.7971     0.00115344
        18.8121     0.00113898
        18.8271     0.00112625
        18.8421      0.0011152
        18.8571     0.00110578
        18.8721     0.00109794
        18.8871      0.0010916
        18.9021     0.00108669
        18.9171     0.00108312
        18.9321     0.00108078
        18.9471     0.00107954
        18.9621     0.00107924
        18.9771     0.00107969
        18.9921     0.00108069
        19.0071     0.00108199
        19.0221     0.00108333
        19.0371     0.00108443
        19.0521     0.00108502
        19.0671     0.00108484
        19.0821     0.00108368
        19.0971     0.00108138
        19.1121     0.00107783
        19.1271     0.00107305
        19.1421     0.00106709
        19.1571     0.00106009
        19.1721     0.00105228
        19.1871     0.00104388
        19.2021     0.00103516
        19.2171      0.0010264
        19.2321     0.00101782
        19.2471     0.00100967
        19.2621     0.00100212
        19.2771    0.000995319
        19.2921    0.000989374
        19.3071    0.000984341
        19.3221    0.000980236
        19.3371    0.000977028
        19.3521    0.000974645
        19.3671    0.000972967
        19.3821    0.000971835
        19.3971    0.000971046
        19.4121    0.000970362
        19.4271    0.000969521
        19.4421     0.00096824
        19.4571    0.000966241
        19.4721    0.000963265
        19.4871    0.000959092
        19.5021    0.000953561
        19.5171    0.000946584
        19.5321    0.000938151
        19.5471    0.000928331
        19.5621    0.000917262
        19.5771    0.000905137
        19.5921    0.000892183
        19.6071    0.000878643
        19.6221     0.00086476
        19.6371    0.000850758
        19.6521    0.000836839
        19.6671    0.000823174
        19.6821    0.000809902
        19.6971    0.000797131
        19.7121     0.00078494
        19.7271    0.000773386
        19.7421    0.000762504
        19.7571    0.000752311
        19.7721    0.000742814
        19.7871    0.000734008
        19.8021    0.000725882
        19.8171    0.000718416
        19.8321    0.000711589
        19.8471    0.000705372
        19.8621    0.000699737
        19.8771    0.000694646
        19.8921     0.00069006
        19.9071    0.000685934
        19.9221    0.000682215
        19.9371    0.000678844
        19.9521    0.000675753
        19.9671    0.000672868
        19.9821    0.000670107
        19.9971    0.000667386
        20.0121    0.000664617
        20.0271    0.000661717
        20.0421    0.000658614
        20.0571    0.000655246
        20.0721    0.000651573
        20.0871    0.000647574
        20.1021    0.000643254
        20.1171    0.000638638
        20.1321    0.000633768
        20.1471    0.000628701
        20.1621    0.000623503
        20.1771    0.000618242
        20.1921    0.000612984
        20.2071     0.00060779
        20.2221    0.000602714
        20.2371    0.000597802
        20.2521    0.000593092
        20.2671    0.000588611
        20.2821    0.000584382
        20.2971     0.00058042
        20.3121    0.000576737
        20.3271    0.000573337
        20.3421    0.000570224
        20.3571    0.000567399
        20.3721    0.000564859
        20.3871    0.000562599
        20.4021    0.000560614
        20.4171    0.000558894
        20.4321    0.000557427
        20.4471    0.000556196
        20.4621    0.000555182
        20.4771    0.000554359
        20.4921    0.000553694
        20.5071    0.000553149
        20.5221    0.000552677
        20.5371    0.000552227
        20.5521    0.000551739
        20.5671    0.000551152
        20.5821    0.000550404
        20.5971    0.000549436
        20.6121    0.000548197
        20.6271    0.000546649
        20.6421    0.000544771
        20.6571    0.000542556
        20.6721    0.000540019
        20.6871     0.00053719
        20.7021    0.000534114
        20.7171    0.000530843
        20.7321    0.000527437
        20.7471    0.000523954
        20.7621    0.000520453
        20.7771    0.000516984
        20.7921    0.000513592
        20.8071    0.000510316
        20.8221    0.000507187
        20.8371    0.000504226
        20.8521    0.000501453
        20.8671    0.000498878
        20.8821    0.000496509
        20.8971     0.00049435
        20.9121    0.000492399
        20.9271    0.000490652
        20.9421    0.000489102
        20.9571    0.000487737
        20.9721    0.000486543
        20.9871    0.000485498
        21.0021    0.000484579
        21.0171    0.000483757
        21.0321    0.000482996
        21.0471    0.000482258
        21.0621    0.000481499
        21.0771    0.000480677
        21.0921    0.000479745
        21.1071    0.000478665
        21.1221    0.000477402
        21.1371    0.000475931
        21.1521    0.000474238
        21.1671    0.000472324
        21.1821    0.000470201
        21.1971     0.00046789
        21.2121    0.000465425
        21.2271    0.000462842
        21.2421    0.000460181
        21.2571    0.000457484
        21.2721    0.000454788
        21.2871    0.000452127
        21.3021     0.00044953
        21.3171    0.000447023
        21.3321    0.000444623
        21.3471    0.000442348
        21.3621    0.000440207
        21.3771    0.000438208
        21.3921    0.000436357
        21.4071    0.000434656
        21.4221    0.000433105
        21.4371    0.000431704
        21.4521     0.00043045
        21.4671    0.000429336
        21.4821    0.000428358
        21.4971    0.000427504
        21.5121    0.000426764
        21.5271    0.000426121
        21.5421    0.000425556
        21.5571    0.000425046
        21.5721    0.000424565
        21.5871    0.000424081
        21.6021    0.000423562
        21.6171    0.000422971
        21.6321    0.000422275
        21.6471    0.000421442
        21.6621    0.000420445
